ApplicationNumber,OpenCredit,MonthlyCreditPayment,CreditHistory,MinBalance,ChequeBounce,DebitToDemat
12312,182000.0,4919.0,57.0,1.0,No,Yes
12313,324800.0000000001,6128.0,17.0,1.0,No,No
12314,63500.0,1114.0,30.0,2.0,No,No
12315,62400.0,4800.0,87.0,1.0,No,Yes
12316,130800.0,13080.0,80.0,0.0,No,No
12317,296000.0,26909.0,56.0,1.0,No,Yes
12318,8200.0,373.0,46.0,1.0,No,Yes
12319,0.0,0.0,25.0,0.0,No,No
12320,216000.0,54000.0,12.0,0.0,No,No
12321,480500.0,20891.0,49.0,0.0,No,No
12322,253400.00000000003,21117.0,73.0,0.0,No,No
12323,547500.0,10529.0,88.0,0.0,Yes,Yes
12324,173000.0,3932.0,72.0,0.0,No,Yes
12325,56400.0,2350.0,57.0,0.0,No,No
12326,42000.0,724.0,29.0,2.0,No,Yes
12327,97800.0,4657.0,4.0,3.0,No,No
12328,16800.000000000004,560.0,65.0,0.0,No,No
12329,22000.0,917.0,8.0,1.0,No,No
12330,106000.0,8833.0,87.0,0.0,Yes,No
12331,97600.0,1842.0,9.0,1.0,Yes,No
12332,19500.000000000004,348.0,20.0,0.0,No,No
12333,0.0,0.0,32.0,0.0,Yes,No
12334,7000.0,135.0,10.0,1.0,Yes,Yes
12335,368800.0,30733.0,88.0,0.0,No,No
12336,66000.0,6000.0,80.0,1.0,No,No
12337,219000.00000000003,5919.0,13.0,2.0,No,No
12338,176400.0,4900.0,29.0,0.0,Yes,No
12339,45500.0,892.0,13.0,0.0,No,Yes
12340,34600.0,1384.0,18.0,1.0,No,No
12341,110600.0,10055.0,51.0,0.0,No,Yes
12342,165600.0,4731.0,39.0,0.0,No,No
12343,41600.0,8320.0,85.0,1.0,Yes,No
12344,165200.00000000006,4029.0,35.0,0.0,Yes,No
12345,386400.00000000006,8587.0,87.0,2.0,Yes,No
12346,36800.0,836.0,26.0,2.0,No,No
12347,127400.0,5096.0,57.0,1.0,No,No
12348,40000.0,690.0,82.0,1.0,No,No
12349,204400.00000000003,20440.0,90.0,2.0,No,No
12350,0.0,0.0,13.0,0.0,No,No
12351,172000.0,7818.0,39.0,1.0,No,No
12352,95500.0,8682.0,31.0,3.0,Yes,No
12353,60200.00000000001,1881.0,70.0,0.0,No,Yes
12354,359600.0,9719.0,62.0,1.0,Yes,No
12355,0.0,0.0,5.0,4.0,No,No
12356,175200.00000000006,3576.0,39.0,0.0,Yes,Yes
12357,148400.0,4365.0,7.0,0.0,No,Yes
12358,122000.0,13556.0,25.0,0.0,No,Yes
12359,157600.0,6567.0,19.0,0.0,No,Yes
12360,15800.0,1215.0,58.0,0.0,No,No
12361,47600.0,2800.0,68.0,0.0,No,No
12362,0.0,0.0,89.0,3.0,No,No
12363,264600.0,4485.0,78.0,2.0,No,No
12364,112700.0,9392.0,17.0,0.0,No,No
12365,173000.0,3460.0,11.0,1.0,No,No
12366,180400.0,20044.0,10.0,2.0,Yes,No
12367,235000.0,10217.0,74.0,2.0,Yes,No
12368,166500.0,15136.0,20.0,0.0,No,No
12369,375600.0,6707.0,37.0,2.0,No,No
12370,136500.0,10500.0,19.0,3.0,No,No
12371,48000.00000000001,2526.0,53.0,0.0,No,No
12372,386400.00000000006,64400.0,60.0,0.0,No,No
12373,205200.00000000003,7600.0,68.0,0.0,No,No
12374,46800.0,1872.0,47.0,0.0,No,No
12375,287400.0000000001,10644.0,79.0,1.0,No,No
12376,214200.00000000003,53550.0,14.0,0.0,Yes,No
12377,957000.0,27343.0,23.0,0.0,No,No
12378,42000.0,764.0,85.0,0.0,No,Yes
12379,262800.0000000001,65700.0,32.0,0.0,No,No
12380,0.0,0.0,86.0,0.0,No,No
12381,360000.0,11250.0,21.0,2.0,No,No
12382,38800.0,719.0,26.0,0.0,No,No
12383,139800.00000000006,15533.0,0.0,0.0,No,Yes
12384,43600.0,1615.0,30.0,0.0,No,Yes
12385,477400.00000000006,11102.0,21.0,0.0,No,No
12386,31000.0,585.0,64.0,1.0,Yes,No
12387,47600.0,1831.0,17.0,0.0,No,No
12388,0.0,0.0,32.0,2.0,Yes,No
12389,37000.0,4625.0,86.0,0.0,No,No
12390,34400.0,930.0,36.0,1.0,No,No
12391,226500.0,7306.0,14.0,0.0,Yes,No
12392,27600.0,657.0,89.0,2.0,No,No
12393,108500.0,3100.0,2.0,2.0,No,No
12394,0.0,0.0,14.0,0.0,No,No
12395,213000.0,4176.0,24.0,2.0,No,Yes
12396,162000.00000000006,3522.0,49.0,3.0,Yes,No
12397,273000.0,4627.0,38.0,0.0,No,Yes
12398,149500.0,5980.0,3.0,0.0,No,No
12399,396900.00000000006,30531.0,39.0,1.0,No,No
12400,40800.0,2550.0,54.0,2.0,No,Yes
12401,421200.0,52650.0,61.0,0.0,No,No
12402,316500.0,6880.0,56.0,1.0,No,No
12403,0.0,0.0,72.0,3.0,No,No
12404,630000.0,11455.0,8.0,0.0,Yes,Yes
12405,28800.0,720.0,58.0,0.0,No,No
12406,109200.0,5200.0,38.0,3.0,No,No
12407,74800.0,1290.0,20.0,3.0,Yes,No
12408,121500.0,2761.0,40.0,1.0,No,No
12409,166800.0,3707.0,57.0,0.0,Yes,No
12410,73200.0,1830.0,25.0,0.0,No,No
12411,83000.0,1804.0,55.0,1.0,No,No
12412,129500.0,5630.0,62.0,2.0,Yes,Yes
12413,31600.0,1756.0,78.0,0.0,No,Yes
12414,0.0,0.0,73.0,0.0,No,Yes
12415,213500.00000000003,53375.0,72.0,0.0,No,No
12416,225400.00000000003,5498.0,86.0,0.0,No,No
12417,44100.00000000001,2594.0,13.0,1.0,No,Yes
12418,614900.0,13975.0,81.0,1.0,Yes,No
12419,198000.0,4400.0,93.0,3.0,No,No
12420,182400.00000000003,3800.0,23.0,1.0,No,No
12421,190800.00000000003,9540.0,2.0,1.0,No,No
12422,304500.0,16026.0,15.0,1.0,Yes,No
12423,827200.0000000001,75200.0,23.0,4.0,No,No
12424,126800.0,8453.0,88.0,0.0,No,No
12425,97600.0,5741.0,91.0,2.0,No,No
12426,493200.00000000006,8967.0,3.0,0.0,No,No
12427,153000.0,15300.0,56.0,0.0,No,Yes
12428,583500.0,24312.0,35.0,0.0,No,No
12429,214800.00000000003,17900.0,72.0,3.0,Yes,No
12430,184400.0,14185.0,30.0,0.0,No,No
12431,75600.00000000001,9450.0,50.0,0.0,No,Yes
12432,400400.0,44489.0,5.0,0.0,No,No
12433,142200.00000000006,2735.0,35.0,1.0,No,No
12434,327600.0000000001,13650.0,15.0,1.0,Yes,No
12435,138800.0,3653.0,26.0,3.0,No,No
12436,73000.0,4562.0,76.0,0.0,No,No
12437,33300.0,740.0,1.0,2.0,No,No
12438,144000.0,3349.0,56.0,2.0,No,No
12439,105700.0,11744.0,69.0,0.0,No,No
12440,176000.0,3667.0,57.0,0.0,No,No
12441,0.0,0.0,5.0,0.0,Yes,No
12442,84000.00000000001,1615.0,15.0,0.0,No,Yes
12443,30400.0,1382.0,5.0,0.0,Yes,Yes
12444,37200.000000000015,2188.0,65.0,3.0,No,No
12445,0.0,0.0,88.0,0.0,No,No
12446,103600.0,4144.0,29.0,3.0,No,No
12447,380800.0,7771.0,26.0,0.0,No,No
12448,146000.0,5407.0,68.0,3.0,Yes,Yes
12449,144400.0,16044.0,5.0,2.0,Yes,No
12450,286300.0,6362.0,14.0,1.0,No,Yes
12451,144400.0,2579.0,91.0,0.0,No,No
12452,46600.0,1412.0,14.0,0.0,Yes,Yes
12453,52200.00000000001,3263.0,23.0,2.0,No,No
12454,194600.00000000003,4140.0,16.0,4.0,No,Yes
12455,85400.00000000001,3050.0,60.0,1.0,Yes,No
12456,379400.00000000006,29185.0,48.0,0.0,No,Yes
12457,417500.0,11929.0,29.0,0.0,No,No
12458,19600.0,408.0,14.0,1.0,No,No
12459,55500.0,3700.0,31.0,2.0,No,No
12460,78400.00000000001,7840.0,24.0,1.0,No,Yes
12461,44000.0,898.0,24.0,1.0,No,Yes
12462,508200.00000000006,9965.0,20.0,0.0,No,No
12463,287400.0000000001,10264.0,47.0,1.0,No,No
12464,84400.0,3126.0,84.0,3.0,No,No
12465,99000.0,24750.0,60.0,3.0,No,No
12466,555800.0,46317.0,0.0,1.0,No,No
12467,221200.00000000003,44240.0,44.0,0.0,No,No
12468,328500.0,15643.0,66.0,0.0,No,No
12469,96000.0,4174.0,71.0,1.0,No,No
12470,34000.0,1417.0,66.0,1.0,No,No
12471,117700.0,3923.0,5.0,2.0,Yes,Yes
12472,380400.00000000006,9278.0,76.0,2.0,No,No
12473,24400.0,938.0,11.0,2.0,No,No
12474,533000.0,16656.0,5.0,3.0,No,No
12475,84000.00000000001,2625.0,78.0,0.0,No,No
12476,417600.00000000006,7879.0,40.0,1.0,No,Yes
12477,1092000.0,52000.0,81.0,1.0,No,No
12478,0.0,0.0,12.0,1.0,No,No
12479,38000.0,2533.0,2.0,3.0,No,No
12480,49600.0,4133.0,47.0,2.0,No,No
12481,800800.0000000001,80080.0,74.0,0.0,No,No
12482,126500.0,15812.0,29.0,2.0,No,No
12483,219200.0,4567.0,15.0,2.0,No,No
12484,169000.0,3674.0,23.0,1.0,No,No
12485,476100.0,34007.0,18.0,1.0,No,No
12486,50500.0,1804.0,18.0,1.0,No,No
12487,83600.0,5573.0,17.0,1.0,No,No
12488,0.0,0.0,51.0,2.0,No,No
12489,574500.0,63833.0,14.0,0.0,No,No
12490,83600.0,2259.0,5.0,3.0,No,No
12491,211000.0,4907.0,42.0,1.0,No,No
12492,113600.0,2185.0,6.0,3.0,Yes,No
12493,40500.0,844.0,89.0,1.0,No,Yes
12494,12300.000000000002,286.0,78.0,4.0,No,No
12495,646800.0000000001,13475.0,4.0,1.0,No,Yes
12496,0.0,0.0,18.0,1.0,No,No
12497,4800.0,178.0,7.0,2.0,No,No
12498,69600.00000000001,1365.0,89.0,1.0,No,Yes
12499,114800.0,3703.0,0.0,2.0,No,Yes
12500,40000.0,1111.0,40.0,1.0,No,No
12501,162400.00000000006,3383.0,75.0,0.0,Yes,No
12502,170000.0,3617.0,17.0,1.0,No,No
12503,156400.0,31280.0,52.0,3.0,No,No
12504,426400.0,30457.0,48.0,1.0,No,Yes
12505,228000.0,28500.0,85.0,0.0,No,No
12506,142500.00000000006,11875.0,70.0,3.0,No,Yes
12507,163500.0,6812.0,18.0,1.0,No,No
12508,82500.0,6875.0,68.0,0.0,No,No
12509,79200.00000000001,1722.0,69.0,0.0,No,No
12510,201000.0,4568.0,86.0,1.0,No,No
12511,40000.0,1600.0,9.0,0.0,No,Yes
12512,436500.0,15052.0,20.0,0.0,No,Yes
12513,281500.0,7408.0,59.0,0.0,Yes,No
12514,296000.0,7220.0,40.0,0.0,No,Yes
12515,97300.0,6081.0,15.0,2.0,No,No
12516,201500.0,20150.0,67.0,0.0,No,No
12517,67600.0,1827.0,3.0,3.0,Yes,No
12518,49200.0,6150.0,77.0,2.0,No,No
12519,62400.0,1135.0,40.0,0.0,Yes,No
12520,490000.00000000006,35000.0,5.0,0.0,No,No
12521,273200.0,8035.0,76.0,0.0,No,No
12522,93000.0,1860.0,58.0,0.0,No,Yes
12523,173700.0,7552.0,80.0,0.0,No,Yes
12524,177100.0,44275.0,17.0,2.0,Yes,No
12525,170800.00000000006,18978.0,92.0,0.0,No,No
12526,54000.0,1102.0,95.0,0.0,No,Yes
12527,20800.0,1300.0,17.0,2.0,No,No
12528,84600.00000000001,3678.0,27.0,1.0,No,No
12529,4900.0,188.0,88.0,0.0,No,No
12530,310500.0,62100.0,76.0,2.0,No,No
12531,43800.0,2433.0,42.0,1.0,No,No
12532,191100.00000000003,23888.0,78.0,1.0,No,No
12533,406500.0,8130.0,39.0,0.0,No,No
12534,375100.00000000006,9871.0,20.0,1.0,Yes,Yes
12535,175000.0,5000.0,93.0,0.0,No,No
12536,92800.0,2900.0,82.0,1.0,No,Yes
12537,38500.0,700.0,26.0,2.0,Yes,Yes
12538,97000.0,3129.0,45.0,0.0,No,No
12539,171000.0,3717.0,10.0,1.0,No,No
12540,107100.0,2231.0,75.0,1.0,No,No
12541,177000.0,4214.0,46.0,1.0,No,No
12542,305100.0,5171.0,32.0,1.0,No,No
12543,5900.0,246.0,34.0,2.0,Yes,No
12544,46800.0,1170.0,1.0,0.0,Yes,Yes
12545,184200.00000000003,4847.0,10.0,3.0,No,Yes
12546,100800.0,2459.0,0.0,1.0,Yes,No
12547,32500.0,1548.0,69.0,0.0,No,No
12548,522000.00000000006,22696.0,91.0,0.0,Yes,No
12549,269500.0,14972.0,5.0,0.0,No,No
12550,40000.0,769.0,27.0,0.0,Yes,Yes
12551,18400.0,968.0,8.0,3.0,No,No
12552,0.0,0.0,16.0,0.0,Yes,No
12553,95000.0,2969.0,11.0,1.0,No,No
12554,133000.0,2830.0,83.0,3.0,No,No
12555,138000.0,9200.0,39.0,3.0,No,No
12556,24000.0,407.0,8.0,0.0,No,No
12557,14200.0,507.0,4.0,0.0,No,Yes
12558,142800.00000000006,3104.0,58.0,1.0,Yes,No
12559,42000.0,1200.0,94.0,0.0,No,No
12560,187200.0,11700.0,14.0,0.0,Yes,Yes
12561,0.0,0.0,42.0,1.0,No,No
12562,0.0,0.0,2.0,2.0,No,Yes
12563,180400.0,18040.0,37.0,1.0,No,No
12564,8700.0,178.0,42.0,2.0,Yes,No
12565,147000.0,3769.0,29.0,0.0,No,No
12566,127000.0,11545.0,0.0,0.0,Yes,No
12567,28400.0,481.0,43.0,0.0,No,Yes
12568,286000.0,11000.0,75.0,2.0,Yes,No
12569,70200.00000000001,1463.0,20.0,4.0,No,No
12570,0.0,0.0,35.0,4.0,No,No
12571,32400.0,2160.0,29.0,3.0,No,No
12572,227200.0,5826.0,2.0,0.0,No,No
12573,73600.0,1937.0,77.0,0.0,No,No
12574,56400.0,3133.0,17.0,2.0,Yes,No
12575,24500.0,942.0,24.0,1.0,Yes,No
12576,83400.00000000001,4170.0,85.0,0.0,Yes,No
12577,48300.0,1178.0,57.0,1.0,No,No
12578,93600.0,11700.0,51.0,2.0,No,Yes
12579,74000.0,2846.0,49.0,1.0,No,Yes
12580,96300.0,1783.0,82.0,0.0,Yes,Yes
12581,440500.0,24472.0,21.0,1.0,No,No
12582,0.0,0.0,92.0,2.0,No,No
12583,693000.0,24750.0,81.0,1.0,No,Yes
12584,132000.0,4889.0,2.0,1.0,No,No
12585,271600.0,6173.0,89.0,1.0,No,No
12586,0.0,0.0,63.0,1.0,No,No
12587,588900.0,15100.0,2.0,4.0,No,No
12588,162500.0,6250.0,76.0,1.0,No,No
12589,119200.0,5676.0,6.0,0.0,No,No
12590,153600.0,5120.0,78.0,1.0,No,No
12591,131200.0,10933.0,8.0,3.0,Yes,No
12592,80700.00000000001,1368.0,19.0,0.0,No,No
12593,127200.0,15900.0,45.0,1.0,No,Yes
12594,240500.0,8907.0,2.0,0.0,Yes,No
12595,24000.000000000004,1263.0,20.0,0.0,No,No
12596,48000.00000000001,1600.0,40.0,0.0,No,No
12597,183000.0,3155.0,79.0,0.0,No,No
12598,25600.0,502.0,56.0,0.0,No,No
12599,187200.00000000003,3532.0,5.0,1.0,No,Yes
12600,75600.0,1989.0,26.0,1.0,Yes,No
12601,58000.0,3625.0,59.0,1.0,Yes,No
12602,51600.00000000001,1843.0,56.0,0.0,Yes,Yes
12603,41000.0,2412.0,57.0,2.0,No,No
12604,81900.00000000001,2214.0,10.0,1.0,No,No
12605,176000.0,3259.0,78.0,2.0,No,No
12606,17600.0,1354.0,5.0,1.0,No,No
12607,75200.0,9400.0,23.0,0.0,No,No
12608,89600.00000000001,6892.0,37.0,0.0,No,No
12609,60500.0,2161.0,76.0,0.0,No,Yes
12610,72800.0,1400.0,12.0,0.0,No,No
12611,421200.0,7947.0,32.0,0.0,No,Yes
12612,18600.0,489.0,28.0,2.0,Yes,Yes
12613,75500.0,1987.0,35.0,0.0,No,No
12614,16100.0,366.0,46.0,1.0,No,No
12615,91800.0,4832.0,24.0,2.0,Yes,No
12616,183200.0,4697.0,72.0,1.0,No,No
12617,282800.0,12296.0,64.0,2.0,Yes,Yes
12618,36400.0,617.0,88.0,1.0,No,No
12619,151200.00000000006,4200.0,21.0,1.0,Yes,Yes
12620,98000.0,2800.0,86.0,1.0,No,No
12621,52800.00000000001,3771.0,30.0,2.0,No,No
12622,0.0,0.0,90.0,0.0,No,Yes
12623,598000.0,99667.0,20.0,4.0,No,No
12624,25000.0,424.0,79.0,1.0,Yes,Yes
12625,5500.0,688.0,30.0,1.0,Yes,No
12626,112200.0,2387.0,77.0,2.0,No,Yes
12627,0.0,0.0,26.0,0.0,No,No
12628,580300.0,13495.0,29.0,0.0,No,No
12629,48500.0,1386.0,93.0,1.0,No,No
12630,290000.0,5686.0,2.0,1.0,No,No
12631,41200.0,1005.0,23.0,0.0,No,No
12632,28000.0,528.0,22.0,2.0,Yes,No
12633,144000.0,5143.0,15.0,0.0,No,Yes
12634,0.0,0.0,16.0,0.0,No,Yes
12635,458000.0,15267.0,47.0,1.0,No,Yes
12636,84000.00000000001,3231.0,75.0,3.0,No,Yes
12637,57600.0,1340.0,26.0,1.0,No,No
12638,369900.0,16814.0,51.0,0.0,No,No
12639,555000.0000000001,11809.0,82.0,3.0,No,No
12640,231000.0,4620.0,14.0,0.0,No,Yes
12641,34400.0,800.0,86.0,0.0,No,Yes
12642,0.0,0.0,25.0,1.0,No,Yes
12643,98400.0,2659.0,71.0,0.0,No,No
12644,167300.00000000006,23900.0,39.0,0.0,No,No
12645,50400.00000000001,969.0,89.0,1.0,No,No
12646,404800.0,36800.0,9.0,4.0,No,No
12647,119700.0,2138.0,9.0,1.0,No,No
12648,13800.0,300.0,81.0,3.0,No,Yes
12649,78000.0,3000.0,16.0,2.0,Yes,No
12650,63000.00000000001,3500.0,15.0,0.0,No,No
12651,22200.000000000004,463.0,8.0,0.0,Yes,No
12652,194400.0,5116.0,15.0,2.0,Yes,No
12653,63600.0,1178.0,21.0,2.0,Yes,No
12654,106000.0,1797.0,41.0,1.0,No,No
12655,251500.0,13237.0,44.0,1.0,Yes,No
12656,45700.0,1904.0,74.0,1.0,Yes,Yes
12657,250600.00000000003,4396.0,34.0,0.0,No,No
12658,197600.0,4391.0,60.0,3.0,No,Yes
12659,164800.0,3583.0,9.0,2.0,No,No
12660,168800.0,3670.0,40.0,0.0,No,Yes
12661,273700.0,15206.0,26.0,2.0,No,No
12662,57900.00000000001,2895.0,93.0,1.0,No,Yes
12663,0.0,0.0,59.0,0.0,No,No
12664,372000.0,13286.0,28.0,3.0,No,Yes
12665,840000.0000000001,14237.0,3.0,0.0,No,No
12666,55000.0,1410.0,44.0,1.0,No,Yes
12667,149000.0,2525.0,77.0,3.0,No,No
12668,69000.0,1255.0,44.0,3.0,No,Yes
12669,141500.0,5054.0,94.0,0.0,No,No
12670,157200.0,2966.0,60.0,0.0,No,No
12671,85000.0,2833.0,50.0,1.0,No,No
12672,38800.0,1078.0,25.0,0.0,No,Yes
12673,36000.000000000015,750.0,67.0,2.0,No,No
12674,70400.0,4400.0,11.0,1.0,No,No
12675,83200.0,11886.0,55.0,2.0,No,No
12676,55000.0,1100.0,25.0,0.0,No,No
12677,353000.0,8023.0,92.0,2.0,No,No
12678,289100.0,7814.0,29.0,3.0,No,Yes
12679,114800.0,12756.0,90.0,0.0,No,No
12680,62800.0,1847.0,76.0,1.0,No,No
12681,55500.0,957.0,38.0,1.0,Yes,No
12682,40600.0,944.0,16.0,0.0,No,No
12683,55300.00000000001,937.0,62.0,0.0,Yes,Yes
12684,73600.0,3345.0,62.0,1.0,No,No
12685,10400.0,1486.0,16.0,0.0,Yes,No
12686,32200.000000000004,1110.0,46.0,1.0,No,No
12687,317100.0000000001,6342.0,20.0,0.0,No,No
12688,58000.0,1289.0,87.0,1.0,No,No
12689,180000.0,5625.0,24.0,2.0,No,Yes
12690,85500.0,1988.0,78.0,0.0,No,No
12691,226000.0,5022.0,20.0,1.0,No,Yes
12692,79600.0,4189.0,47.0,0.0,No,Yes
12693,174500.0,3635.0,77.0,2.0,Yes,No
12694,42400.0,2120.0,21.0,1.0,No,No
12695,505400.00000000006,21058.0,82.0,0.0,No,No
12696,752800.0,23525.0,33.0,0.0,No,No
12697,23400.0,520.0,81.0,0.0,Yes,No
12698,131400.00000000006,3129.0,14.0,1.0,No,No
12699,82000.0,1608.0,0.0,0.0,Yes,Yes
12700,65500.0,1310.0,89.0,3.0,No,No
12701,58800.0,1014.0,89.0,1.0,No,No
12702,46000.0,1095.0,7.0,2.0,No,No
12703,123000.0,2562.0,9.0,2.0,No,Yes
12704,36000.000000000015,706.0,85.0,1.0,Yes,No
12705,145200.0,3821.0,88.0,3.0,No,No
12706,139000.0,9267.0,33.0,3.0,Yes,Yes
12707,529900.0,33119.0,51.0,3.0,No,No
12708,151900.0,3452.0,57.0,1.0,No,No
12709,160000.0,4571.0,45.0,1.0,Yes,No
12710,33000.0,1000.0,68.0,0.0,No,No
12711,90800.0,6053.0,34.0,1.0,No,No
12712,159600.00000000006,11400.0,87.0,0.0,Yes,No
12713,110400.0,3943.0,17.0,0.0,No,Yes
12714,55200.0,1453.0,94.0,0.0,No,No
12715,325600.0,8140.0,10.0,1.0,No,Yes
12716,22100.0,1579.0,85.0,0.0,No,No
12717,192000.0,6857.0,66.0,1.0,Yes,No
12718,184800.00000000003,3624.0,79.0,0.0,No,No
12719,9400.0,209.0,78.0,0.0,No,Yes
12720,28000.0,571.0,75.0,0.0,No,Yes
12721,537600.0,134400.0,80.0,0.0,No,No
12722,216000.0,6353.0,11.0,2.0,No,No
12723,101200.0,4819.0,6.0,0.0,No,No
12724,342300.0000000001,34230.0,12.0,2.0,No,No
12725,126400.0,2528.0,11.0,1.0,No,No
12726,120000.0,2069.0,8.0,2.0,No,No
12727,81200.00000000001,6246.0,16.0,0.0,No,Yes
12728,272300.0,5138.0,45.0,3.0,No,Yes
12729,112400.0,3512.0,75.0,1.0,No,No
12730,90900.0,3788.0,74.0,0.0,No,Yes
12731,33200.0,593.0,72.0,0.0,No,No
12732,113400.0,3335.0,87.0,2.0,No,No
12733,15600.0,1560.0,84.0,2.0,No,No
12734,162000.0,7714.0,16.0,0.0,No,No
12735,77500.0,4306.0,53.0,1.0,No,Yes
12736,276800.0,25164.0,93.0,1.0,No,Yes
12737,33300.000000000015,1233.0,22.0,0.0,No,Yes
12738,497000.00000000006,12744.0,24.0,0.0,Yes,No
12739,220200.00000000003,18350.0,74.0,3.0,No,No
12740,104000.0,3250.0,24.0,1.0,No,No
12741,360000.0,7826.0,73.0,1.0,Yes,No
12742,75000.0,4688.0,61.0,0.0,No,No
12743,122400.0,3400.0,24.0,0.0,No,No
12744,68400.00000000001,1487.0,4.0,1.0,No,Yes
12745,57400.00000000001,2296.0,29.0,2.0,Yes,No
12746,234000.0,7548.0,47.0,1.0,No,No
12747,30800.000000000004,994.0,70.0,1.0,Yes,No
12748,263600.0,10138.0,81.0,1.0,No,Yes
12749,228000.0,22800.0,1.0,1.0,No,No
12750,51800.00000000001,7400.0,60.0,1.0,No,No
12751,26000.0,605.0,22.0,1.0,No,No
12752,36000.0,1000.0,51.0,3.0,No,No
12753,258000.00000000003,4373.0,88.0,2.0,No,Yes
12754,116200.0,4842.0,47.0,0.0,No,No
12755,339500.0000000001,8934.0,78.0,2.0,No,Yes
12756,0.0,0.0,27.0,0.0,No,Yes
12757,50000.0,1389.0,93.0,0.0,Yes,No
12758,146300.0,3325.0,58.0,0.0,No,No
12759,43000.0,2048.0,35.0,0.0,No,Yes
12760,193600.0,5378.0,91.0,2.0,No,No
12761,118300.0,2366.0,19.0,0.0,No,No
12762,0.0,0.0,29.0,2.0,No,No
12763,74000.0,2387.0,81.0,2.0,No,Yes
12764,69000.0,4059.0,91.0,0.0,Yes,Yes
12765,357200.0,17010.0,58.0,0.0,No,No
12766,586300.0,22550.0,8.0,0.0,No,Yes
12767,152100.00000000006,2817.0,50.0,1.0,No,No
12768,30100.000000000004,1881.0,13.0,0.0,No,No
12769,95600.0,2731.0,84.0,0.0,Yes,No
12770,104500.0,2612.0,52.0,0.0,No,Yes
12771,180800.0,25829.0,74.0,0.0,No,No
12772,43200.0,4320.0,75.0,1.0,No,No
12773,234000.0,4179.0,87.0,3.0,Yes,Yes
12774,196800.0,3936.0,80.0,1.0,No,Yes
12775,26200.0,624.0,87.0,3.0,Yes,No
12776,83000.0,1596.0,2.0,2.0,Yes,No
12777,229000.0,4241.0,85.0,2.0,Yes,Yes
12778,52500.00000000001,2386.0,85.0,3.0,Yes,No
12779,241000.0,4820.0,13.0,2.0,No,No
12780,80400.00000000001,2173.0,12.0,0.0,No,No
12781,125500.0,2324.0,4.0,0.0,No,Yes
12782,94500.0,6300.0,31.0,0.0,No,No
12783,621600.0000000001,10905.0,0.0,0.0,Yes,No
12784,85800.00000000001,4516.0,76.0,0.0,Yes,No
12785,206500.00000000003,4802.0,49.0,1.0,Yes,Yes
12786,231400.0,4060.0,23.0,0.0,No,Yes
12787,171200.0,6585.0,25.0,1.0,No,No
12788,53000.0,946.0,4.0,1.0,No,No
12789,63200.0,1470.0,38.0,4.0,No,No
12790,171500.0,42875.0,26.0,1.0,Yes,No
12791,130900.0,2618.0,3.0,4.0,Yes,No
12792,39600.000000000015,843.0,66.0,0.0,No,No
12793,45600.0,2171.0,53.0,1.0,No,No
12794,261000.0,4424.0,55.0,0.0,No,No
12795,50000.0,2083.0,48.0,0.0,No,Yes
12796,37500.000000000015,781.0,62.0,0.0,No,No
12797,450500.0,15534.0,86.0,3.0,No,No
12798,396500.0,49562.0,61.0,1.0,No,Yes
12799,0.0,0.0,14.0,1.0,No,Yes
12800,61800.0,2131.0,46.0,0.0,No,No
12801,63700.00000000001,7078.0,22.0,1.0,No,No
12802,80400.0,1576.0,79.0,0.0,No,No
12803,45000.00000000001,9000.0,53.0,1.0,No,Yes
12804,16400.0,421.0,93.0,0.0,No,No
12805,64800.0,4629.0,20.0,1.0,No,No
12806,6300.0,332.0,57.0,0.0,No,Yes
12807,173000.0,6920.0,26.0,1.0,No,No
12808,64000.0,1185.0,9.0,0.0,No,No
12809,105600.0,2155.0,45.0,2.0,Yes,No
12810,75600.0,1482.0,5.0,2.0,Yes,No
12811,51500.0,5150.0,60.0,0.0,No,No
12812,273600.0000000001,9120.0,64.0,1.0,No,No
12813,96000.0,12000.0,5.0,2.0,No,No
12814,70000.0,10000.0,29.0,1.0,No,No
12815,135000.0,2596.0,55.0,0.0,No,No
12816,282400.0,35300.0,51.0,4.0,No,Yes
12817,74500.0,3104.0,5.0,0.0,No,No
12818,0.0,0.0,65.0,0.0,No,Yes
12819,53600.0,3829.0,35.0,2.0,No,No
12820,31000.0,564.0,68.0,0.0,No,No
12821,74400.0,1378.0,89.0,3.0,No,No
12822,28000.0,5600.0,59.0,0.0,No,Yes
12823,392600.0,9576.0,19.0,2.0,Yes,No
12824,151800.0,6600.0,1.0,3.0,No,Yes
12825,58100.00000000001,1038.0,84.0,1.0,No,No
12826,343800.0,49114.0,10.0,2.0,No,No
12827,0.0,0.0,88.0,3.0,Yes,Yes
12828,152000.0,3619.0,40.0,3.0,No,No
12829,193500.0,7442.0,12.0,2.0,Yes,Yes
12830,93600.0,9360.0,84.0,0.0,No,Yes
12831,492000.00000000006,12000.0,51.0,0.0,No,No
12832,143100.00000000006,6222.0,57.0,1.0,No,No
12833,198500.0,3676.0,13.0,0.0,No,Yes
12834,107000.0,13375.0,59.0,2.0,Yes,No
12835,57600.00000000001,2133.0,87.0,0.0,No,No
12836,188000.0,5875.0,84.0,0.0,No,No
12837,149600.0,24933.0,40.0,0.0,Yes,No
12838,194400.00000000003,4226.0,37.0,1.0,No,Yes
12839,44000.0,1419.0,33.0,3.0,No,No
