ApplicationNumber,Age,Gender,IncomeSource,Income,Loan,LoanTerm,CIBIL,CoAppStatus,CoAppCIBIL,CoAppIncome,ApplicationThrough,ApplicationTime,MobileOS,Score
12360,27,Male,Salaried,32000.0,158000.0,14.0,590.0,Yes,341.0,10000.0,DirectOnline,10:08:00,Android,40.0
12361,56,Male,Salaried,57000.0,119000.0,14.0,664.0,Yes,645.0,8000.0,DirectBank,10:02:00,,40.0
12371,56,Male,Self Employed,43000.0,80000.0,19.0,456.0,No,,,DirectBank,16:46:00,,42.0
12372,45,Male,Salaried,12000.0,552000.0,29.0,789.0,No,,,DirectBank,09:22:00,,43.0
12373,32,Female,Self Employed,55000.0,171000.0,14.0,504.0,Yes,570.0,24000.0,DirectBank,11:57:00,,40.0
12374,53,Female,Self Employed,9000.0,52000.0,12.0,574.0,No,,,DirectBank,11:09:00,,48.0
12378,32,Male,Salaried,62000.0,420000.0,34.0,536.0,Yes,398.0,81000.0,DirectBank,12:00:00,,34.0
12379,59,Male,Self Employed,72000.0,438000.0,20.0,668.0,No,,,DirectBank,14:14:00,,47.0
12380,48,Male,Business,8000.0,77000.0,33.0,675.0,No,,,DirectBank,16:11:00,,39.0
12381,22,Female,Business,29000.0,240000.0,24.0,514.0,Yes,500.0,38000.0,DirectBank,13:08:00,,49.0
12382,32,Female,Salaried,43000.0,97000.0,32.0,569.0,No,,,DirectBank,11:45:00,,35.0
12387,24,Female,Salaried,56000.0,476000.0,29.0,579.0,No,,,DirectOnline,15:51:00,Android,34.0
12390,39,Male,Self Employed,14000.0,86000.0,31.0,359.0,Yes,696.0,41000.0,DirectBank,14:16:00,,50.0
12394,61,Female,Self Employed,32000.0,73000.0,19.0,594.0,No,,,DirectOnline,14:30:00,Android,47.0
12398,47,Male,Salaried,29000.0,299000.0,23.0,,Yes,,78000.0,DirectOnline,20:05:00,Android,41.0
12399,64,Female,Business,75000.0,567000.0,23.0,616.0,No,,,PaidAd,11:38:00,iOS,50.0
12400,33,Male,Self Employed,66000.0,102000.0,17.0,741.0,No,,,DirectBank,13:58:00,,45.0
12405,50,Female,Salaried,7000.0,72000.0,32.0,552.0,Yes,838.0,14000.0,DirectBank,10:05:00,,41.0
12406,35,Female,Self Employed,50000.0,182000.0,31.0,621.0,Yes,474.0,42000.0,Agent,16:36:00,,44.0
12407,57,Male,Salaried,20000.0,187000.0,33.0,613.0,No,,,DirectBank,14:25:00,,48.0
12410,23,Male,Self Employed,13000.0,183000.0,34.0,854.0,No,,,DirectBank,17:33:00,,45.0
12411,63,Male,Self Employed,50000.0,166000.0,20.0,445.0,No,,,DirectBank,14:46:00,,50.0
12412,41,Female,Business,32000.0,185000.0,28.0,646.0,Yes,333.0,82000.0,DirectBank,13:10:00,,49.0
12414,54,Female,Salaried,39000.0,516000.0,24.0,362.0,Yes,329.0,19000.0,Agent,14:41:00,,49.0
12415,26,Female,Business,17000.0,305000.0,27.0,727.0,Yes,326.0,11000.0,DirectBank,14:43:00,,43.0
12418,49,Male,Professional,87000.0,473000.0,23.0,467.0,Yes,696.0,8000.0,PaidAd,18:47:00,Android,49.0
12419,30,Female,Self Employed,34000.0,396000.0,24.0,503.0,No,,,DirectBank,17:05:00,,44.0
12424,32,Male,Salaried,42000.0,317000.0,27.0,478.0,No,,,DirectBank,09:21:00,,40.0
12425,54,Female,Self Employed,30000.0,244000.0,25.0,716.0,No,,,Agent,12:51:00,,40.0
12430,44,Female,Salaried,11000.0,461000.0,22.0,516.0,Yes,595.0,34000.0,DirectBank,12:08:00,,50.0
12431,65,Male,Self Employed,16000.0,252000.0,34.0,728.0,Yes,756.0,25000.0,DirectBank,16:59:00,,46.0
12435,27,Female,Self Employed,47000.0,347000.0,34.0,,No,,,DirectOnline,20:24:00,Android,47.0
12436,34,Male,Self Employed,23000.0,146000.0,15.0,877.0,No,,,PaidAd,17:15:00,iOS,42.0
12437,25,Male,Salaried,42000.0,333000.0,29.0,678.0,Yes,570.0,12000.0,DirectBank,12:13:00,,39.0
12438,40,Male,Self Employed,17000.0,360000.0,19.0,526.0,No,,,DirectBank,09:47:00,,48.0
12439,63,Female,Self Employed,40000.0,151000.0,16.0,463.0,No,,,DirectBank,12:53:00,,45.0
12440,35,Female,Self Employed,29000.0,352000.0,30.0,572.0,Yes,568.0,17000.0,DirectBank,12:20:00,,46.0
12441,28,Male,Salaried,12000.0,151000.0,32.0,,Yes,595.0,15000.0,DirectBank,12:59:00,,50.0
12445,37,Female,Self Employed,14000.0,49000.0,31.0,309.0,Yes,831.0,26000.0,DirectBank,17:21:00,,33.0
12446,45,Female,Self Employed,50000.0,259000.0,16.0,546.0,Yes,684.0,10000.0,PaidAd,13:03:00,Android,41.0
12447,22,Male,Salaried,30000.0,476000.0,27.0,655.0,Yes,529.0,40000.0,DirectBank,17:44:00,,45.0
12450,21,Male,Salaried,29000.0,409000.0,33.0,802.0,No,,,Agent,14:02:00,,44.0
12451,33,Male,Salaried,42000.0,361000.0,22.0,334.0,Yes,593.0,47000.0,PaidAd,18:00:00,Android,50.0
12452,65,Female,Salaried,44000.0,466000.0,29.0,456.0,Yes,,54000.0,DirectBank,12:23:00,,46.0
12453,24,Male,Professional,41000.0,87000.0,27.0,535.0,Yes,,54000.0,DirectBank,10:44:00,,47.0
12458,64,Male,Professional,44000.0,49000.0,15.0,326.0,Yes,805.0,40000.0,Agent,15:54:00,,47.0
12460,25,Male,Salaried,53000.0,112000.0,15.0,541.0,No,,,DirectBank,09:21:00,,43.0
12461,54,Male,Salaried,84000.0,110000.0,34.0,506.0,No,,,PaidAd,19:56:00,Android,45.0
12475,44,Male,Self Employed,7000.0,140000.0,29.0,492.0,No,,,DirectBank,09:43:00,,50.0
12477,48,Male,Salaried,43000.0,728000.0,21.0,767.0,Yes,856.0,19000.0,DirectBank,15:26:00,,46.0
12478,60,Female,Salaried,19000.0,379000.0,27.0,627.0,No,,,DirectBank,13:47:00,,48.0
12481,52,Female,Business,19000.0,728000.0,31.0,783.0,No,,,DirectBank,13:57:00,,48.0
12482,51,Female,Self Employed,90000.0,253000.0,28.0,637.0,No,,,PaidAd,08:28:00,Android,45.0
12487,41,Female,Business,37000.0,209000.0,20.0,522.0,Yes,,53000.0,DirectOnline,17:04:00,Android,42.0
12488,52,Male,Professional,19000.0,399000.0,18.0,,Yes,807.0,69000.0,DirectBank,14:00:00,,48.0
12495,25,Male,Salaried,50000.0,462000.0,31.0,784.0,No,,,DirectBank,16:55:00,,42.0
12496,23,Male,Salaried,25000.0,291000.0,12.0,449.0,Yes,682.0,46000.0,DirectBank,09:00:00,,47.0
12497,57,Female,Business,29000.0,48000.0,34.0,583.0,No,,,DirectBank,11:20:00,,43.0
12498,36,Male,Salaried,28000.0,232000.0,34.0,575.0,No,,,DirectBank,15:30:00,,40.0
12501,28,Male,Self Employed,51000.0,232000.0,16.0,453.0,No,,,PaidAd,12:42:00,Android,47.0
12507,58,Male,Salaried,53000.0,327000.0,32.0,868.0,Yes,315.0,43000.0,DirectBank,17:28:00,,42.0
12508,29,Male,Salaried,17000.0,165000.0,29.0,,No,,,DirectBank,09:50:00,,48.0
12509,65,Male,Professional,37000.0,66000.0,20.0,761.0,Yes,470.0,13000.0,DirectBank,13:46:00,,43.0
12512,63,Female,Self Employed,75000.0,485000.0,35.0,525.0,Yes,659.0,24000.0,DirectOnline,18:24:00,Android,50.0
12519,44,Male,Salaried,24000.0,156000.0,30.0,430.0,No,,,DirectBank,13:44:00,,48.0
12521,32,Female,Business,8000.0,683000.0,31.0,627.0,Yes,,14000.0,Agent,15:25:00,,45.0
12522,53,Male,Salaried,50000.0,155000.0,30.0,539.0,No,,,PaidAd,09:09:00,Android,48.0
12525,43,Male,Self Employed,53000.0,244000.0,18.0,632.0,Yes,362.0,44000.0,DirectBank,16:53:00,,49.0
12526,59,Male,Salaried,58000.0,135000.0,19.0,321.0,No,,,DirectOnline,09:20:00,iOS,46.0
12528,44,Male,Salaried,17000.0,141000.0,13.0,764.0,No,,,DirectBank,14:21:00,,44.0
12529,31,Male,Self Employed,5000.0,49000.0,13.0,655.0,Yes,,14000.0,DirectOnline,20:19:00,Android,49.0
12531,32,Male,Salaried,58000.0,438000.0,26.0,813.0,Yes,396.0,38000.0,PaidAd,12:50:00,Android,33.0
12532,60,Male,Salaried,67000.0,273000.0,27.0,898.0,No,,,PaidAd,10:56:00,Android,45.0
12533,31,Male,Self Employed,18000.0,813000.0,30.0,818.0,Yes,383.0,45000.0,DirectBank,11:59:00,,50.0
12535,35,Male,Business,52000.0,175000.0,12.0,687.0,No,,,PaidAd,00:19:00,Android,45.0
12536,48,Male,Salaried,31000.0,232000.0,31.0,774.0,Yes,720.0,13000.0,PaidAd,06:08:00,Android,44.0
12538,59,Male,Self Employed,69000.0,485000.0,26.0,765.0,Yes,859.0,35000.0,DirectOnline,21:31:00,Android,34.0
12540,29,Male,Salaried,51000.0,153000.0,16.0,552.0,Yes,433.0,47000.0,DirectOnline,11:06:00,Android,45.0
12541,36,Male,Salaried,29000.0,354000.0,28.0,604.0,No,,,DirectBank,12:23:00,,42.0
12542,33,Male,Salaried,55000.0,339000.0,27.0,642.0,No,,,DirectBank,16:12:00,,42.0
12543,62,Female,Business,37000.0,59000.0,13.0,858.0,Yes,623.0,56000.0,PaidAd,23:01:00,Android,46.0
12545,22,Male,Self Employed,90000.0,307000.0,27.0,644.0,Yes,878.0,46000.0,DirectOnline,09:32:00,Android,48.0
12547,44,Female,Salaried,37000.0,65000.0,30.0,729.0,Yes,467.0,87000.0,DirectBank,13:52:00,,26.0
12550,44,Female,Salaried,30000.0,80000.0,20.0,683.0,No,,,DirectBank,15:12:00,,39.0
12551,20,Male,Professional,23000.0,92000.0,22.0,599.0,No,,,DirectBank,11:46:00,,42.0
12552,22,Male,Salaried,6000.0,90000.0,22.0,432.0,Yes,706.0,95000.0,PaidAd,20:25:00,Android,46.0
12553,55,Female,Professional,46000.0,475000.0,29.0,642.0,Yes,635.0,12000.0,DirectBank,13:44:00,,50.0
12556,31,Male,Business,55000.0,48000.0,32.0,464.0,No,,,DirectBank,14:44:00,,45.0
12557,64,Female,Salaried,10000.0,142000.0,34.0,501.0,No,,,DirectBank,13:01:00,,48.0
12559,38,Female,Self Employed,47000.0,84000.0,23.0,692.0,No,,,DirectBank,17:47:00,,36.0
12561,30,Male,Self Employed,58000.0,375000.0,26.0,677.0,Yes,491.0,15000.0,DirectBank,11:24:00,,46.0
12567,47,Female,Self Employed,21000.0,71000.0,17.0,595.0,Yes,530.0,58000.0,DirectBank,09:16:00,,47.0
12571,38,Male,Self Employed,93000.0,81000.0,19.0,537.0,No,,,DirectBank,10:43:00,,39.0
12573,49,Male,Self Employed,11000.0,184000.0,13.0,569.0,No,,,DirectBank,10:28:00,,49.0
12574,38,Male,Salaried,92000.0,141000.0,17.0,368.0,Yes,608.0,58000.0,DirectBank,16:37:00,,43.0
12575,22,Female,Self Employed,16000.0,49000.0,27.0,737.0,Yes,693.0,12000.0,DirectBank,15:49:00,,41.0
12577,58,Female,Self Employed,51000.0,483000.0,35.0,519.0,No,,,PaidAd,09:05:00,Android,40.0
12580,53,Male,Salaried,24000.0,321000.0,34.0,607.0,Yes,616.0,29000.0,Agent,17:41:00,,47.0
12582,29,Male,Self Employed,31000.0,145000.0,14.0,848.0,Yes,,59000.0,Agent,09:05:00,,34.0
12584,23,Male,Salaried,59000.0,264000.0,17.0,536.0,Yes,685.0,51000.0,DirectBank,12:33:00,,45.0
12592,44,Male,Self Employed,41000.0,269000.0,34.0,572.0,No,,,DirectBank,13:01:00,,42.0
12595,50,Male,Professional,33000.0,40000.0,22.0,415.0,No,,,DirectBank,15:16:00,,44.0
12596,49,Male,Salaried,36000.0,80000.0,31.0,481.0,Yes,428.0,6000.0,DirectBank,10:30:00,,46.0
12598,44,Female,Self Employed,42000.0,64000.0,18.0,898.0,No,,,DirectOnline,21:39:00,Android,32.0
12601,43,Male,Salaried,48000.0,145000.0,18.0,649.0,Yes,489.0,7000.0,PaidAd,21:02:00,Android,48.0
12603,55,Male,Self Employed,36000.0,82000.0,25.0,755.0,No,,,DirectOnline,15:55:00,Android,49.0
12604,33,Male,Salaried,5000.0,117000.0,18.0,899.0,Yes,828.0,24000.0,DirectBank,10:23:00,,47.0
12606,25,Male,Business,21000.0,44000.0,24.0,725.0,No,,,DirectBank,12:48:00,,36.0
12610,54,Female,Salaried,42000.0,104000.0,27.0,,Yes,897.0,52000.0,DirectOnline,16:01:00,Android,40.0
12612,30,Female,Self Employed,47000.0,186000.0,30.0,612.0,Yes,585.0,14000.0,DirectBank,12:52:00,,46.0
12618,57,Female,Salaried,50000.0,91000.0,27.0,343.0,No,,,DirectBank,11:18:00,,39.0
12619,21,Others,Self Employed,37000.0,252000.0,30.0,520.0,Yes,623.0,95000.0,DirectBank,11:29:00,,50.0
12620,63,Female,Self Employed,66000.0,140000.0,18.0,383.0,No,,,DirectBank,14:50:00,,43.0
12622,43,Male,Self Employed,19000.0,386000.0,22.0,453.0,No,,,DirectBank,14:42:00,,45.0
12624,48,Female,Self Employed,72000.0,250000.0,21.0,710.0,Yes,,46000.0,DirectBank,17:03:00,,29.0
12627,23,Female,Self Employed,9000.0,432000.0,25.0,523.0,No,,,DirectOnline,08:23:00,Android,50.0
12628,44,Female,Salaried,5000.0,829000.0,18.0,501.0,Yes,525.0,14000.0,DirectBank,09:34:00,,48.0
12629,54,Male,Salaried,25000.0,97000.0,24.0,,Yes,631.0,5000.0,DirectBank,12:49:00,,43.0
12631,56,Female,Salaried,35000.0,103000.0,29.0,,Yes,674.0,29000.0,DirectOnline,14:14:00,Android,46.0
12632,40,Female,Business,41000.0,140000.0,30.0,745.0,No,,,DirectBank,11:24:00,,44.0
12634,35,Male,Business,35000.0,226000.0,33.0,465.0,Yes,380.0,50000.0,DirectBank,14:10:00,,46.0
12635,49,Female,Self Employed,64000.0,916000.0,26.0,812.0,No,,,DirectBank,13:54:00,,44.0
12636,47,Female,Self Employed,56000.0,280000.0,35.0,703.0,Yes,491.0,74000.0,DirectBank,10:26:00,,42.0
12639,32,Male,Professional,53000.0,925000.0,34.0,565.0,Yes,688.0,12000.0,DirectBank,15:20:00,,50.0
12640,24,Male,Salaried,46000.0,462000.0,31.0,458.0,No,,,DirectBank,09:21:00,,37.0
12641,45,Male,Self Employed,46000.0,86000.0,23.0,348.0,Yes,723.0,31000.0,PaidAd,01:54:00,Android,44.0
12645,46,Female,Self Employed,8000.0,72000.0,12.0,643.0,Yes,576.0,13000.0,DirectBank,16:52:00,,49.0
12647,21,Female,Business,28000.0,171000.0,17.0,597.0,Yes,386.0,28000.0,DirectBank,09:52:00,,48.0
12649,59,Male,Salaried,57000.0,156000.0,19.0,875.0,Yes,,65000.0,DirectOnline,21:34:00,Android,49.0
12650,35,Female,Business,45000.0,90000.0,20.0,521.0,No,,,DirectOnline,10:43:00,Android,44.0
12651,61,Female,Business,13000.0,74000.0,23.0,636.0,Yes,435.0,7000.0,DirectBank,09:37:00,,48.0
12656,35,Female,Self Employed,79000.0,457000.0,27.0,679.0,Yes,561.0,11000.0,DirectBank,17:15:00,,43.0
12657,45,Female,Self Employed,47000.0,179000.0,21.0,675.0,Yes,443.0,12000.0,PaidAd,10:16:00,Android,50.0
12663,47,Male,Salaried,74000.0,344000.0,33.0,388.0,Yes,751.0,52000.0,DirectBank,15:36:00,,35.0
12665,32,Female,Business,55000.0,600000.0,21.0,619.0,Yes,693.0,30000.0,Agent,16:42:00,,49.0
12666,48,Female,Self Employed,90000.0,110000.0,23.0,654.0,Yes,813.0,25000.0,DirectBank,12:12:00,,41.0
12669,54,Female,Self Employed,28000.0,283000.0,14.0,583.0,Yes,508.0,72000.0,DirectBank,15:00:00,,50.0
12670,41,Female,Salaried,10000.0,393000.0,22.0,684.0,No,,,DirectBank,11:59:00,,39.0
12672,22,Female,Self Employed,97000.0,97000.0,12.0,745.0,Yes,671.0,34000.0,PaidAd,12:37:00,iOS,31.0
12673,65,Male,Salaried,27000.0,60000.0,29.0,,Yes,730.0,30000.0,DirectBank,11:56:00,,42.0
12675,46,Female,Self Employed,58000.0,416000.0,21.0,696.0,Yes,678.0,56000.0,DirectBank,11:44:00,,46.0
12676,49,Female,Self Employed,58000.0,110000.0,28.0,523.0,No,,,DirectOnline,18:23:00,Android,45.0
12677,27,Female,Self Employed,26000.0,353000.0,20.0,899.0,No,,,DirectOnline,11:25:00,Android,49.0
12679,49,Male,Self Employed,98000.0,287000.0,19.0,568.0,No,,,DirectOnline,13:17:00,Android,36.0
12680,62,Female,Self Employed,42000.0,157000.0,13.0,616.0,Yes,583.0,33000.0,DirectOnline,21:01:00,Android,49.0
12682,25,Female,Self Employed,32000.0,406000.0,22.0,651.0,No,,,DirectBank,10:25:00,,42.0
12684,31,Male,Salaried,48000.0,184000.0,16.0,456.0,Yes,576.0,42000.0,DirectOnline,16:03:00,Android,48.0
12689,33,Male,Self Employed,88000.0,360000.0,32.0,413.0,Yes,660.0,63000.0,DirectBank,14:28:00,,46.0
12690,39,Male,Professional,77000.0,171000.0,30.0,621.0,No,,,DirectBank,17:11:00,,35.0
12692,36,Female,Salaried,28000.0,199000.0,33.0,677.0,Yes,656.0,77000.0,DirectOnline,10:43:00,Android,45.0
12693,35,Male,Self Employed,99000.0,349000.0,29.0,852.0,No,,,DirectBank,17:30:00,,43.0
12694,22,Male,Self Employed,98000.0,212000.0,19.0,537.0,Yes,782.0,12000.0,DirectOnline,11:14:00,Android,39.0
12697,34,Female,Business,26000.0,117000.0,24.0,765.0,No,,,DirectBank,12:56:00,,34.0
12699,22,Male,Salaried,40000.0,164000.0,28.0,493.0,No,,,DirectBank,10:48:00,,46.0
12700,59,Male,Self Employed,40000.0,131000.0,16.0,581.0,No,,,PaidAd,11:44:00,Android,48.0
12703,27,Male,Professional,39000.0,246000.0,32.0,517.0,Yes,779.0,18000.0,DirectOnline,21:52:00,Android,48.0
12704,43,Male,Salaried,84000.0,60000.0,27.0,461.0,Yes,536.0,28000.0,DirectBank,10:15:00,,45.0
12710,29,Female,Self Employed,8000.0,66000.0,33.0,586.0,Yes,503.0,25000.0,DirectBank,10:06:00,,37.0
12711,37,Female,Salaried,29000.0,227000.0,16.0,471.0,No,,,Agent,09:20:00,,42.0
12714,36,Male,Salaried,16000.0,138000.0,27.0,527.0,No,,,DirectBank,14:03:00,,39.0
12716,26,Male,Salaried,51000.0,221000.0,16.0,363.0,Yes,513.0,56000.0,PaidAd,15:27:00,Android,36.0
12717,34,Male,Salaried,57000.0,384000.0,27.0,601.0,Yes,676.0,11000.0,PaidAd,17:10:00,Android,50.0
12719,45,Male,Salaried,44000.0,94000.0,12.0,608.0,Yes,,14000.0,DirectBank,10:49:00,,36.0
12720,56,Male,Self Employed,54000.0,70000.0,20.0,832.0,Yes,399.0,33000.0,Agent,13:13:00,,43.0
12721,27,Male,Professional,6000.0,768000.0,28.0,738.0,Yes,493.0,22000.0,DirectBank,12:18:00,,50.0
12723,23,Male,Salaried,12000.0,253000.0,30.0,589.0,No,,,Agent,11:14:00,,45.0
12725,59,Female,Salaried,27000.0,316000.0,19.0,465.0,Yes,623.0,45000.0,PaidAd,19:19:00,Android,49.0
12726,51,Male,Salaried,93000.0,240000.0,32.0,507.0,Yes,605.0,63000.0,DirectBank,13:34:00,,39.0
12727,21,Female,Business,38000.0,58000.0,23.0,641.0,Yes,337.0,82000.0,DirectBank,14:12:00,,38.0
12730,39,Male,Self Employed,75000.0,303000.0,28.0,638.0,Yes,616.0,32000.0,DirectOnline,15:38:00,Android,46.0
12731,33,Female,Salaried,65000.0,83000.0,16.0,678.0,Yes,375.0,83000.0,DirectBank,12:08:00,,25.0
12732,34,Female,Self Employed,57000.0,162000.0,15.0,,No,,,DirectBank,10:17:00,,43.0
12733,40,Female,Self Employed,28000.0,78000.0,30.0,521.0,No,,,DirectBank,17:28:00,,39.0
12734,54,Female,Salaried,41000.0,405000.0,18.0,,Yes,596.0,52000.0,DirectBank,09:05:00,,45.0
12737,31,Male,Salaried,47000.0,111000.0,23.0,667.0,Yes,579.0,15000.0,DirectOnline,20:38:00,Android,47.0
12740,31,Female,Self Employed,34000.0,208000.0,30.0,603.0,Yes,466.0,46000.0,DirectOnline,19:41:00,Android,50.0
12743,40,Male,Salaried,16000.0,408000.0,34.0,345.0,No,,,DirectBank,12:43:00,,44.0
12744,43,Female,Self Employed,53000.0,114000.0,14.0,,No,,,DirectBank,10:38:00,,47.0
12752,42,Female,Self Employed,17000.0,90000.0,22.0,354.0,No,,,DirectOnline,15:00:00,Android,48.0
12755,55,Male,Business,84000.0,485000.0,25.0,691.0,Yes,852.0,27000.0,DirectOnline,10:05:00,Android,50.0
12756,23,Female,Business,75000.0,142000.0,12.0,545.0,No,,,DirectBank,12:19:00,,36.0
12757,36,Male,Salaried,50000.0,50000.0,33.0,689.0,Yes,308.0,5000.0,DirectBank,16:37:00,,47.0
12758,40,Female,Salaried,20000.0,209000.0,31.0,656.0,Yes,597.0,29000.0,DirectOnline,08:37:00,Android,46.0
12759,32,Female,Self Employed,23000.0,86000.0,33.0,622.0,No,,,DirectOnline,21:17:00,iOS,43.0
12760,41,Male,Salaried,51000.0,484000.0,18.0,393.0,Yes,779.0,59000.0,DirectOnline,10:33:00,Android,49.0
12761,61,Male,Self Employed,8000.0,169000.0,29.0,775.0,Yes,575.0,9000.0,DirectBank,10:52:00,,49.0
12768,20,Male,Salaried,12000.0,43000.0,14.0,464.0,No,,,DirectOnline,09:35:00,Android,50.0
12769,51,Female,Salaried,36000.0,478000.0,25.0,575.0,No,,,PaidAd,11:20:00,iOS,39.0
12770,33,Male,Professional,42000.0,209000.0,28.0,674.0,No,,,DirectBank,15:15:00,,40.0
12771,30,Male,Salaried,24000.0,452000.0,23.0,627.0,No,,,DirectBank,14:36:00,,47.0
12773,36,Male,Self Employed,89000.0,468000.0,28.0,765.0,No,,,PaidAd,13:23:00,Android,48.0
12780,47,Female,Salaried,15000.0,268000.0,32.0,545.0,Yes,470.0,50000.0,DirectBank,15:17:00,,41.0
12782,43,Female,Business,34000.0,189000.0,17.0,642.0,No,,,DirectBank,10:46:00,,41.0
12788,46,Male,Business,17000.0,106000.0,16.0,520.0,No,,,PaidAd,18:35:00,Android,44.0
12792,52,Female,Self Employed,5000.0,132000.0,18.0,755.0,Yes,456.0,84000.0,DirectOnline,19:18:00,Android,47.0
12793,64,Female,Self Employed,39000.0,114000.0,30.0,590.0,No,,,DirectBank,15:11:00,,50.0
12796,38,Male,Salaried,55000.0,125000.0,16.0,495.0,Yes,380.0,15000.0,DirectBank,14:19:00,,31.0
12799,34,Male,Business,65000.0,133000.0,30.0,345.0,Yes,651.0,51000.0,DirectBank,17:43:00,,46.0
12800,65,Male,Business,17000.0,309000.0,32.0,643.0,Yes,389.0,17000.0,Agent,15:48:00,,48.0
12801,49,Female,Self Employed,43000.0,91000.0,35.0,552.0,Yes,501.0,49000.0,DirectBank,14:47:00,,47.0
12803,44,Male,Salaried,38000.0,75000.0,32.0,812.0,Yes,543.0,56000.0,DirectOnline,08:09:00,Android,46.0
12804,36,Female,Salaried,16000.0,164000.0,26.0,549.0,No,,,DirectBank,15:52:00,,39.0
12806,47,Male,Business,51000.0,63000.0,32.0,548.0,Yes,624.0,32000.0,DirectBank,09:06:00,,42.0
12808,49,Male,Salaried,94000.0,160000.0,13.0,410.0,Yes,649.0,29000.0,DirectOnline,18:39:00,Android,34.0
12809,45,Female,Self Employed,80000.0,264000.0,29.0,627.0,No,,,DirectBank,11:38:00,,43.0
12811,41,Female,Business,11000.0,103000.0,12.0,665.0,No,,,DirectOnline,20:09:00,Android,50.0
12814,40,Male,Self Employed,30000.0,175000.0,34.0,750.0,Yes,525.0,8000.0,DirectBank,14:26:00,,48.0
12815,43,Female,Salaried,61000.0,135000.0,18.0,682.0,Yes,463.0,71000.0,DirectBank,11:04:00,,37.0
12818,59,Male,Self Employed,83000.0,307000.0,24.0,564.0,Yes,773.0,13000.0,DirectBank,13:33:00,,32.0
12819,42,Male,Professional,48000.0,134000.0,23.0,633.0,Yes,398.0,12000.0,DirectBank,16:31:00,,45.0
12820,26,Male,Salaried,14000.0,62000.0,29.0,537.0,Yes,500.0,16000.0,DirectBank,16:40:00,,45.0
12822,26,Male,Self Employed,38000.0,56000.0,26.0,517.0,Yes,,42000.0,DirectOnline,15:50:00,Android,50.0
12828,50,Female,Business,31000.0,304000.0,19.0,,Yes,,39000.0,DirectBank,09:27:00,,48.0
12830,34,Female,Self Employed,17000.0,468000.0,25.0,325.0,Yes,881.0,43000.0,DirectBank,12:19:00,,48.0
12832,40,Female,Self Employed,94000.0,477000.0,31.0,634.0,Yes,,14000.0,PaidAd,20:04:00,Android,40.0
12833,58,Male,Professional,33000.0,397000.0,32.0,837.0,No,,,DirectBank,16:10:00,,45.0
12835,50,Female,Self Employed,24000.0,48000.0,21.0,462.0,Yes,541.0,13000.0,DirectOnline,12:40:00,Android,49.0
12836,27,Female,Business,93000.0,470000.0,26.0,363.0,No,,,PaidAd,12:18:00,Android,36.0
12838,53,Male,Business,64000.0,324000.0,27.0,686.0,No,,,DirectBank,11:09:00,,47.0
12840,33,Male,Professional,51000.0,273000.0,27.0,645.0,Yes,413.0,23000.0,DirectBank,17:11:00,,41.0
12843,59,Male,Salaried,58000.0,449000.0,32.0,663.0,Yes,619.0,17000.0,PaidAd,20:25:00,iOS,42.0
12845,25,Male,Self Employed,60000.0,219000.0,28.0,679.0,Yes,509.0,37000.0,DirectBank,13:27:00,,39.0
12847,63,Male,Salaried,90000.0,150000.0,20.0,651.0,Yes,596.0,23000.0,DirectBank,15:22:00,,43.0
12851,54,Male,Salaried,38000.0,135000.0,30.0,860.0,Yes,671.0,38000.0,DirectOnline,13:51:00,Android,44.0
12857,34,Female,Salaried,8000.0,267000.0,26.0,865.0,No,,,DirectBank,17:47:00,,40.0
12858,47,Male,Self Employed,5000.0,203000.0,18.0,598.0,No,,,DirectBank,16:56:00,,49.0
12861,29,Female,Salaried,6000.0,352000.0,27.0,485.0,No,,,DirectBank,15:49:00,,38.0
12862,43,Female,Salaried,51000.0,195000.0,32.0,611.0,Yes,711.0,10000.0,DirectBank,10:10:00,,42.0
12865,41,Male,Professional,10000.0,85000.0,15.0,588.0,Yes,822.0,57000.0,DirectBank,15:37:00,,44.0
12867,47,Female,Self Employed,8000.0,84000.0,21.0,630.0,No,,,DirectBank,11:30:00,,44.0
12868,27,Male,Salaried,28000.0,285000.0,32.0,517.0,No,,,DirectBank,11:27:00,,41.0
12870,47,Female,Self Employed,55000.0,254000.0,32.0,533.0,Yes,423.0,88000.0,PaidAd,10:53:00,Android,44.0
12871,37,Female,Salaried,19000.0,176000.0,13.0,399.0,No,,,DirectBank,12:18:00,,44.0
12873,20,Male,Self Employed,31000.0,479000.0,23.0,370.0,Yes,821.0,41000.0,DirectOnline,21:33:00,iOS,50.0
12874,53,Male,Salaried,5000.0,44000.0,19.0,514.0,No,,,DirectBank,11:10:00,,47.0
12876,41,Male,Salaried,99000.0,353000.0,26.0,636.0,Yes,840.0,53000.0,Agent,15:21:00,,42.0
12882,50,Male,Business,48000.0,229000.0,33.0,650.0,Yes,,10000.0,DirectBank,16:07:00,,39.0
12884,47,Male,Salaried,8000.0,395000.0,24.0,765.0,Yes,540.0,14000.0,DirectOnline,17:37:00,Android,43.0
12886,25,Male,Salaried,21000.0,118000.0,17.0,383.0,Yes,420.0,42000.0,DirectBank,11:33:00,,47.0
12887,47,Female,Self Employed,38000.0,144000.0,15.0,484.0,No,,,DirectBank,13:20:00,,48.0
12889,46,Female,Self Employed,66000.0,255000.0,17.0,458.0,Yes,814.0,21000.0,PaidAd,13:40:00,Android,45.0
