ApplicationNumber,Age,Gender,IncomeSource,Income,Loan,LoanTerm,CIBIL,CoAppStatus,CoAppCIBIL,CoAppIncome,ApplicationThrough,ApplicationTime,MobileOS,Score
10437,39,Female,Self Employed,63000.0,106000.0,26.0,529.0,No,,,PaidAd,16:13:00,Android,46.0
10438,45,Male,Professional,47000.0,47000.0,31.0,315.0,No,,,DirectBank,15:35:00,,47.0
10439,38,Male,Professional,21000.0,480000.0,19.0,723.0,No,,,DirectOnline,21:33:00,Android,55.0
10440,26,Female,Self Employed,11000.0,187000.0,21.0,641.0,Yes,820.0,85000.0,DirectOnline,13:00:00,Android,55.0
10441,22,Female,Salaried,56000.0,352000.0,26.0,758.0,No,,,DirectOnline,06:25:00,Android,54.0
10442,51,Male,Self Employed,18000.0,964000.0,24.0,340.0,No,,,DirectBank,16:58:00,,60.0
10443,49,Female,Self Employed,44000.0,396000.0,19.0,404.0,Yes,379.0,19000.0,DirectOnline,11:13:00,Android,56.0
10444,28,Female,Self Employed,10000.0,953000.0,25.0,609.0,Yes,563.0,59000.0,DirectBank,15:23:00,,52.0
10445,33,Male,Self Employed,23000.0,134000.0,30.0,466.0,No,,,DirectOnline,19:34:00,Android,48.0
10446,55,Male,Self Employed,59000.0,417000.0,20.0,307.0,No,,,DirectBank,14:26:00,,45.0
10447,50,Female,Self Employed,91000.0,140000.0,32.0,,Yes,864.0,7000.0,DirectOnline,20:54:00,Android,53.0
10448,29,Male,Self Employed,7000.0,232000.0,33.0,401.0,Yes,552.0,6000.0,DirectOnline,17:56:00,Android,64.0
10449,49,Female,Professional,95000.0,274000.0,22.0,818.0,Yes,492.0,14000.0,DirectOnline,01:14:00,Android,45.0
10450,20,Male,Self Employed,6000.0,82000.0,34.0,465.0,No,,,DirectBank,14:39:00,,45.0
10451,20,Male,Salaried,32000.0,444000.0,26.0,665.0,No,,,DirectBank,14:23:00,,56.0
10452,63,Female,Self Employed,99000.0,408000.0,28.0,512.0,Yes,691.0,28000.0,DirectBank,09:42:00,,45.0
10453,49,Male,Business,78000.0,386000.0,18.0,892.0,Yes,596.0,52000.0,DirectOnline,16:23:00,Android,39.0
10454,47,Female,Self Employed,19000.0,94000.0,26.0,509.0,No,,,DirectBank,16:01:00,,43.0
10455,36,Female,Professional,19000.0,325000.0,28.0,696.0,Yes,,10000.0,DirectBank,14:40:00,,54.0
10456,30,Female,Business,11000.0,275000.0,13.0,680.0,Yes,647.0,36000.0,DirectBank,17:41:00,,48.0
10457,45,Male,Salaried,17000.0,618000.0,28.0,677.0,No,,,DirectBank,10:01:00,,53.0
10458,22,Female,Self Employed,36000.0,311000.0,24.0,,Yes,528.0,31000.0,PaidAd,12:47:00,Android,44.0
10459,43,Male,Self Employed,12000.0,410000.0,25.0,719.0,Yes,616.0,58000.0,Agent,15:13:00,,55.0
10460,57,Male,Business,14000.0,120000.0,25.0,446.0,Yes,641.0,32000.0,PaidAd,16:42:00,Android,55.0
10461,45,Female,Self Employed,46000.0,52000.0,19.0,532.0,No,,,Agent,10:24:00,,47.0
10462,27,Male,Salaried,87000.0,780000.0,31.0,639.0,Yes,518.0,51000.0,DirectOnline,08:07:00,Android,41.0
10463,62,Male,Self Employed,10000.0,99000.0,16.0,596.0,No,,,PaidAd,20:18:00,Android,65.0
10464,65,Male,Self Employed,11000.0,326000.0,29.0,382.0,Yes,,9000.0,PaidAd,14:46:00,Android,56.0
10465,40,Male,Salaried,54000.0,136000.0,21.0,,Yes,502.0,16000.0,PaidAd,12:38:00,Android,52.0
10466,24,Female,Self Employed,38000.0,379000.0,30.0,544.0,No,,,DirectBank,15:45:00,,43.0
10467,47,Male,Self Employed,33000.0,458000.0,34.0,889.0,Yes,771.0,59000.0,DirectOnline,14:27:00,Android,54.0
10468,29,Male,Salaried,58000.0,463000.0,19.0,580.0,No,,,PaidAd,09:13:00,Android,43.0
10469,65,Female,Business,70000.0,458000.0,26.0,617.0,Yes,576.0,8000.0,DirectBank,14:25:00,,34.0
10470,62,Male,Self Employed,56000.0,479000.0,30.0,561.0,Yes,734.0,32000.0,DirectBank,11:26:00,,42.0
10471,40,Female,Self Employed,19000.0,230000.0,17.0,864.0,Yes,633.0,17000.0,DirectBank,13:32:00,,39.0
10472,47,Female,Salaried,12000.0,301000.0,19.0,613.0,No,,,DirectBank,14:30:00,,50.0
10473,42,Male,Salaried,5000.0,370000.0,26.0,732.0,No,,,PaidAd,18:45:00,iOS,48.0
10474,30,Male,Salaried,28000.0,304000.0,18.0,599.0,No,,,DirectBank,17:34:00,,37.0
10475,63,Female,Professional,12000.0,343000.0,23.0,582.0,No,,,DirectOnline,23:39:00,Android,59.0
10476,38,Male,Professional,5000.0,414000.0,21.0,507.0,No,,,DirectOnline,13:31:00,Android,58.0
10477,30,Female,Business,19000.0,377000.0,22.0,631.0,Yes,437.0,6000.0,Agent,17:06:00,,51.0
10478,28,Male,Salaried,38000.0,186000.0,13.0,,Yes,615.0,9000.0,PaidAd,13:03:00,Android,58.0
10479,46,Male,Professional,31000.0,412000.0,35.0,361.0,Yes,684.0,51000.0,DirectOnline,04:32:00,Android,67.0
10480,21,Male,Self Employed,10000.0,310000.0,31.0,842.0,Yes,357.0,12000.0,DirectBank,14:30:00,,51.0
10481,61,Female,Self Employed,16000.0,446000.0,30.0,430.0,Yes,658.0,20000.0,DirectOnline,13:16:00,iOS,64.0
10482,29,Female,Self Employed,33000.0,662000.0,29.0,526.0,No,,,DirectBank,14:20:00,,55.0
10483,50,Male,Salaried,43000.0,185000.0,22.0,474.0,Yes,594.0,42000.0,DirectBank,13:51:00,,47.0
10484,23,Female,Self Employed,29000.0,112000.0,35.0,545.0,Yes,597.0,36000.0,PaidAd,08:28:00,Android,64.0
10485,54,Female,Self Employed,55000.0,462000.0,18.0,870.0,Yes,687.0,12000.0,DirectOnline,18:55:00,Android,57.0
10486,50,Male,Self Employed,95000.0,46000.0,21.0,,No,,,DirectBank,10:10:00,,49.0
10487,29,Female,Salaried,51000.0,101000.0,28.0,558.0,No,,,DirectBank,17:18:00,,37.0
10488,41,Male,Self Employed,20000.0,287000.0,23.0,,No,,,DirectBank,10:59:00,,50.0
10489,21,Male,Self Employed,45000.0,84000.0,13.0,568.0,Yes,609.0,19000.0,DirectOnline,22:41:00,Android,48.0
10490,23,Female,Business,86000.0,191000.0,16.0,333.0,No,,,DirectBank,11:22:00,,39.0
10491,55,Male,Self Employed,28000.0,153000.0,22.0,411.0,No,,,DirectBank,12:55:00,,47.0
10492,30,Male,Business,36000.0,201000.0,27.0,429.0,No,,,DirectOnline,09:18:00,Android,55.0
10493,61,Male,Salaried,26000.0,350000.0,18.0,421.0,Yes,360.0,59000.0,DirectBank,11:29:00,,57.0
10494,51,Female,Business,18000.0,188000.0,20.0,595.0,No,,,Agent,10:32:00,,55.0
10495,65,Male,Self Employed,19000.0,486000.0,33.0,395.0,Yes,500.0,59000.0,Agent,16:35:00,,63.0
10496,35,Female,Self Employed,48000.0,588000.0,33.0,711.0,Yes,377.0,55000.0,DirectOnline,17:16:00,Android,47.0
10497,44,Female,Self Employed,8000.0,275000.0,25.0,513.0,No,,,DirectOnline,18:25:00,iOS,67.0
10498,22,Female,Business,67000.0,470000.0,19.0,,No,,,Agent,11:09:00,,48.0
10499,24,Male,Salaried,51000.0,152000.0,18.0,708.0,No,,,DirectBank,10:42:00,,36.0
10500,65,Male,Salaried,24000.0,625000.0,18.0,863.0,No,,,DirectOnline,17:51:00,Android,55.0
10501,25,Female,Self Employed,21000.0,198000.0,34.0,680.0,No,,,DirectOnline,01:07:00,Android,49.0
10502,28,Female,Business,50000.0,312000.0,26.0,464.0,No,,,DirectBank,12:17:00,,42.0
10503,50,Female,Salaried,24000.0,168000.0,26.0,360.0,Yes,591.0,82000.0,PaidAd,19:04:00,Android,42.0
10504,58,Male,Professional,13000.0,51000.0,32.0,,Yes,486.0,35000.0,DirectBank,14:48:00,,59.0
10505,63,Female,Business,9000.0,916000.0,31.0,604.0,No,,,DirectBank,14:42:00,,57.0
10506,45,Female,Salaried,26000.0,65000.0,19.0,392.0,No,,,DirectBank,10:48:00,,35.0
10507,50,Male,Professional,70000.0,201000.0,24.0,710.0,Yes,761.0,19000.0,PaidAd,09:08:00,Android,44.0
10508,36,Female,Self Employed,22000.0,370000.0,29.0,343.0,No,,,DirectOnline,17:39:00,Android,61.0
10509,63,Male,Professional,44000.0,598000.0,20.0,549.0,Yes,868.0,75000.0,PaidAd,06:50:00,iOS,51.0
10510,23,Male,Self Employed,34000.0,303000.0,29.0,606.0,No,,,DirectOnline,19:29:00,Android,64.0
10511,31,Female,Business,38000.0,58000.0,19.0,443.0,Yes,320.0,48000.0,DirectBank,16:42:00,,42.0
10512,38,Male,Salaried,31000.0,169000.0,26.0,614.0,No,,,DirectBank,17:46:00,,42.0
10513,58,Male,Salaried,10000.0,81000.0,34.0,,Yes,456.0,93000.0,DirectBank,14:10:00,,52.0
10514,51,Male,Self Employed,93000.0,883000.0,29.0,478.0,Yes,827.0,18000.0,DirectOnline,08:37:00,Android,68.0
10515,64,Female,Self Employed,33000.0,390000.0,22.0,312.0,Yes,543.0,6000.0,PaidAd,09:52:00,Android,58.0
10516,65,Female,Business,68000.0,264000.0,28.0,327.0,No,,,DirectBank,13:23:00,,53.0
10517,47,Male,Salaried,45000.0,108000.0,32.0,666.0,No,,,DirectOnline,18:17:00,Android,41.0
10518,59,Female,Self Employed,51000.0,184000.0,17.0,448.0,No,,,DirectBank,10:57:00,,46.0
10519,44,Male,Salaried,12000.0,251000.0,23.0,609.0,Yes,711.0,30000.0,DirectBank,13:58:00,,51.0
10520,28,Female,Self Employed,27000.0,249000.0,31.0,583.0,No,,,DirectBank,16:32:00,,49.0
10521,47,Male,Salaried,41000.0,639000.0,28.0,,Yes,646.0,35000.0,DirectBank,15:36:00,,57.0
10522,23,Male,Business,37000.0,981000.0,18.0,676.0,Yes,511.0,54000.0,DirectOnline,17:57:00,Android,53.0
10523,46,Female,Self Employed,46000.0,140000.0,32.0,581.0,No,,,DirectBank,13:29:00,,47.0
10524,30,Male,Self Employed,21000.0,425000.0,32.0,696.0,No,,,DirectOnline,16:46:00,Android,51.0
10525,43,Male,Self Employed,11000.0,310000.0,34.0,569.0,Yes,662.0,56000.0,DirectBank,15:08:00,,54.0
10526,45,Female,Business,15000.0,234000.0,14.0,801.0,No,,,PaidAd,13:59:00,Android,42.0
10527,36,Male,Salaried,47000.0,89000.0,30.0,346.0,Yes,550.0,5000.0,DirectOnline,03:04:00,Android,57.0
10528,60,Male,Self Employed,46000.0,360000.0,26.0,328.0,Yes,679.0,52000.0,DirectOnline,14:55:00,Android,53.0
10529,34,Female,Self Employed,76000.0,393000.0,26.0,788.0,Yes,624.0,13000.0,DirectOnline,17:34:00,Android,49.0
10530,36,Male,Self Employed,86000.0,433000.0,18.0,419.0,No,,,PaidAd,20:37:00,Android,47.0
10531,42,Female,Self Employed,79000.0,77000.0,13.0,571.0,Yes,514.0,18000.0,Agent,15:58:00,,49.0
10532,24,Female,Business,27000.0,272000.0,19.0,589.0,Yes,,15000.0,DirectBank,11:06:00,,42.0
10533,47,Female,Self Employed,43000.0,808000.0,21.0,652.0,Yes,798.0,55000.0,DirectOnline,19:39:00,Android,48.0
10534,58,Male,Self Employed,51000.0,48000.0,28.0,752.0,No,,,DirectBank,17:26:00,,44.0
10535,39,Female,Business,24000.0,426000.0,22.0,494.0,No,,,DirectOnline,16:22:00,Android,62.0
10536,47,Female,Self Employed,13000.0,169000.0,29.0,563.0,No,,,DirectOnline,11:07:00,Android,61.0
10537,36,Male,Salaried,13000.0,406000.0,21.0,674.0,Yes,370.0,19000.0,DirectBank,13:24:00,,57.0
10538,26,Female,Self Employed,68000.0,120000.0,31.0,469.0,Yes,322.0,52000.0,DirectOnline,17:05:00,Android,59.0
10539,60,Female,Self Employed,13000.0,460000.0,33.0,469.0,No,,,DirectBank,10:10:00,,54.0
10540,31,Female,Self Employed,56000.0,46000.0,27.0,619.0,Yes,327.0,62000.0,DirectOnline,19:35:00,Android,55.0
10541,21,Male,Salaried,13000.0,177000.0,24.0,624.0,Yes,598.0,51000.0,DirectBank,13:47:00,,49.0
10542,32,Female,Salaried,29000.0,82000.0,17.0,496.0,Yes,640.0,13000.0,DirectOnline,14:20:00,iOS,50.0
10543,65,Female,Business,52000.0,347000.0,25.0,559.0,Yes,632.0,30000.0,DirectOnline,19:51:00,Android,56.0
10544,28,Female,Self Employed,25000.0,49000.0,22.0,658.0,No,,,DirectOnline,19:18:00,Android,42.0
10545,44,Female,Self Employed,91000.0,86000.0,30.0,667.0,Yes,580.0,11000.0,PaidAd,18:06:00,Android,51.0
10546,30,Male,Self Employed,7000.0,471000.0,20.0,646.0,No,,,DirectOnline,22:46:00,Android,60.0
10547,21,Male,Professional,98000.0,331000.0,34.0,482.0,No,,,DirectOnline,11:18:00,Android,49.0
10548,51,Female,Salaried,27000.0,926000.0,21.0,,Yes,439.0,12000.0,DirectOnline,17:29:00,Android,58.0
10549,21,Male,Self Employed,30000.0,78000.0,24.0,409.0,Yes,567.0,95000.0,PaidAd,13:01:00,iOS,41.0
10550,45,Female,Business,56000.0,632000.0,23.0,847.0,Yes,,39000.0,Agent,09:05:00,,40.0
10551,60,Female,Business,6000.0,487000.0,23.0,312.0,No,,,DirectOnline,20:44:00,Android,62.0
10552,61,Male,Self Employed,56000.0,166000.0,19.0,659.0,Yes,339.0,77000.0,DirectBank,14:58:00,,50.0
10553,50,Female,Self Employed,15000.0,68000.0,29.0,618.0,No,,,PaidAd,19:32:00,Android,50.0
10554,56,Male,Salaried,46000.0,248000.0,27.0,620.0,Yes,376.0,83000.0,DirectBank,14:26:00,,46.0
10555,43,Female,Self Employed,48000.0,232000.0,20.0,418.0,No,,,DirectOnline,08:39:00,Android,51.0
10556,50,Female,Salaried,9000.0,67000.0,30.0,,No,,,DirectBank,09:34:00,,36.0
10557,24,Male,Salaried,51000.0,90000.0,26.0,517.0,Yes,540.0,56000.0,DirectBank,15:13:00,,46.0
10558,37,Female,Self Employed,26000.0,454000.0,35.0,326.0,No,,,DirectBank,15:46:00,,48.0
10559,52,Male,Self Employed,90000.0,106000.0,16.0,392.0,No,,,DirectBank,09:19:00,,53.0
10560,61,Female,Self Employed,14000.0,471000.0,19.0,541.0,No,,,PaidAd,10:55:00,Android,60.0
10561,51,Male,Self Employed,14000.0,111000.0,12.0,598.0,Yes,436.0,24000.0,DirectBank,12:31:00,,67.0
10562,21,Male,Salaried,6000.0,43000.0,13.0,599.0,Yes,678.0,40000.0,DirectBank,11:22:00,,47.0
10563,45,Female,Self Employed,18000.0,212000.0,18.0,543.0,No,,,PaidAd,08:00:00,iOS,48.0
10564,39,Male,Self Employed,51000.0,71000.0,13.0,581.0,Yes,443.0,25000.0,PaidAd,23:23:00,Android,52.0
10565,48,Female,Self Employed,49000.0,469000.0,26.0,333.0,Yes,,43000.0,DirectOnline,12:19:00,iOS,53.0
10566,59,Male,Business,15000.0,869000.0,24.0,545.0,No,,,PaidAd,03:19:00,Android,74.0
10567,30,Male,Self Employed,52000.0,189000.0,14.0,457.0,Yes,328.0,14000.0,PaidAd,18:26:00,Android,56.0
10568,55,Female,Business,44000.0,483000.0,35.0,599.0,Yes,384.0,42000.0,DirectOnline,15:02:00,Android,49.0
10569,31,Male,Self Employed,44000.0,382000.0,25.0,667.0,No,,,DirectOnline,15:01:00,Android,62.0
10570,29,Female,Business,15000.0,141000.0,25.0,470.0,No,,,DirectBank,14:31:00,,44.0
10571,23,Female,Self Employed,15000.0,104000.0,19.0,318.0,Yes,579.0,46000.0,DirectBank,09:37:00,,53.0
10572,38,Female,Self Employed,15000.0,249000.0,35.0,,Yes,572.0,5000.0,DirectBank,09:09:00,,66.0
10573,23,Male,Salaried,11000.0,61000.0,22.0,528.0,No,,,DirectOnline,15:16:00,Android,44.0
10574,46,Male,Salaried,36000.0,927000.0,27.0,375.0,Yes,599.0,53000.0,DirectBank,12:09:00,,49.0
10575,50,Male,Business,10000.0,164000.0,34.0,669.0,No,,,DirectBank,12:49:00,,51.0
10576,52,Male,Salaried,38000.0,712000.0,18.0,419.0,No,,,PaidAd,03:20:00,Android,63.0
10577,37,Male,Salaried,29000.0,364000.0,33.0,335.0,Yes,791.0,12000.0,DirectOnline,06:43:00,iOS,56.0
10578,28,Male,Self Employed,18000.0,319000.0,35.0,577.0,Yes,894.0,15000.0,DirectOnline,12:17:00,Android,52.0
10579,40,Others,Self Employed,14000.0,940000.0,20.0,357.0,No,,,DirectBank,16:03:00,,55.0
10580,51,Female,Self Employed,17000.0,471000.0,32.0,552.0,No,,,DirectBank,14:05:00,,58.0
10581,33,Female,Business,20000.0,342000.0,24.0,718.0,No,,,DirectOnline,20:38:00,Android,39.0
10582,24,Female,Business,17000.0,68000.0,23.0,386.0,Yes,428.0,39000.0,DirectOnline,15:22:00,Android,49.0
10583,29,Male,Professional,47000.0,283000.0,23.0,554.0,Yes,470.0,28000.0,DirectBank,14:11:00,,44.0
10584,54,Female,Salaried,5000.0,169000.0,19.0,357.0,No,,,DirectOnline,09:36:00,Android,53.0
10585,28,Female,Self Employed,63000.0,491000.0,21.0,324.0,Yes,,28000.0,PaidAd,16:30:00,Android,40.0
10586,32,Male,Salaried,47000.0,92000.0,27.0,312.0,No,,,DirectOnline,14:10:00,iOS,44.0
10587,34,Female,Self Employed,17000.0,392000.0,27.0,562.0,Yes,573.0,36000.0,DirectOnline,21:54:00,iOS,51.0
10588,40,Female,Salaried,40000.0,654000.0,21.0,305.0,Yes,398.0,58000.0,DirectOnline,13:41:00,iOS,56.0
10589,29,Male,Salaried,10000.0,880000.0,31.0,577.0,No,,,Agent,14:43:00,,54.0
10590,27,Male,Salaried,57000.0,489000.0,20.0,877.0,Yes,368.0,36000.0,Agent,10:05:00,,42.0
10591,53,Male,Business,93000.0,246000.0,13.0,667.0,Yes,692.0,48000.0,Agent,11:13:00,,32.0
10592,48,Male,Salaried,50000.0,261000.0,32.0,689.0,Yes,464.0,27000.0,DirectOnline,09:34:00,Android,46.0
10593,48,Male,Self Employed,98000.0,319000.0,24.0,598.0,No,,,DirectBank,09:15:00,,30.0
10594,65,Male,Self Employed,12000.0,473000.0,33.0,356.0,No,,,DirectBank,17:15:00,,62.0
10595,28,Female,Salaried,74000.0,147000.0,17.0,450.0,Yes,,15000.0,PaidAd,23:20:00,Android,47.0
10596,49,Male,Professional,40000.0,239000.0,22.0,630.0,Yes,453.0,16000.0,DirectOnline,20:27:00,iOS,48.0
10597,44,Female,Self Employed,22000.0,657000.0,28.0,446.0,Yes,474.0,59000.0,PaidAd,16:51:00,Android,63.0
10598,28,Male,Professional,9000.0,485000.0,20.0,319.0,No,,,DirectBank,15:54:00,,56.0
10599,40,Female,Self Employed,22000.0,144000.0,29.0,687.0,Yes,372.0,6000.0,DirectBank,14:36:00,,53.0
10600,52,Female,Self Employed,18000.0,447000.0,28.0,368.0,Yes,547.0,49000.0,DirectOnline,19:29:00,Android,69.0
10601,46,Male,Self Employed,9000.0,179000.0,26.0,652.0,Yes,545.0,14000.0,DirectOnline,19:58:00,Android,68.0
10602,39,Female,Self Employed,5000.0,214000.0,33.0,630.0,No,,,DirectBank,13:32:00,,51.0
10603,48,Male,Self Employed,40000.0,41000.0,32.0,557.0,No,,,DirectBank,10:16:00,,50.0
10604,24,Female,Self Employed,45000.0,339000.0,23.0,621.0,Yes,593.0,6000.0,DirectBank,12:00:00,,45.0
10605,25,Male,Salaried,5000.0,185000.0,27.0,553.0,Yes,,15000.0,DirectOnline,17:56:00,Android,59.0
10606,59,Male,Self Employed,10000.0,254000.0,32.0,467.0,Yes,438.0,30000.0,DirectOnline,10:32:00,Android,69.0
10607,35,Female,Self Employed,49000.0,187000.0,35.0,421.0,Yes,846.0,8000.0,DirectBank,15:21:00,,46.0
10608,46,Female,Self Employed,36000.0,98000.0,29.0,632.0,Yes,532.0,44000.0,DirectBank,17:06:00,,44.0
10609,43,Female,Salaried,43000.0,284000.0,20.0,,No,,,DirectOnline,10:32:00,iOS,50.0
10610,62,Male,Professional,8000.0,396000.0,18.0,578.0,No,,,PaidAd,06:34:00,Android,73.0
10611,34,Male,Professional,16000.0,58000.0,13.0,518.0,Yes,,18000.0,DirectBank,09:10:00,,60.0
10612,65,Male,Professional,13000.0,131000.0,29.0,436.0,No,,,Agent,11:32:00,,63.0
10613,43,Female,Self Employed,56000.0,194000.0,20.0,601.0,No,,,DirectOnline,11:37:00,Android,45.0
10614,32,Male,Self Employed,6000.0,124000.0,23.0,674.0,Yes,688.0,45000.0,DirectBank,15:32:00,,61.0
10615,56,Male,Salaried,15000.0,679000.0,20.0,598.0,Yes,558.0,6000.0,DirectOnline,17:28:00,Android,70.0
10616,51,Female,Self Employed,21000.0,942000.0,20.0,697.0,Yes,483.0,9000.0,DirectBank,16:18:00,,56.0
10617,60,Female,Salaried,87000.0,98000.0,16.0,424.0,No,,,DirectBank,10:48:00,,29.0
10618,44,Male,Self Employed,51000.0,66000.0,13.0,557.0,Yes,595.0,37000.0,DirectBank,11:06:00,,39.0
10619,43,Male,Salaried,72000.0,81000.0,29.0,378.0,Yes,623.0,12000.0,DirectBank,14:17:00,,46.0
10620,59,Female,Business,28000.0,409000.0,31.0,560.0,Yes,572.0,16000.0,DirectOnline,16:09:00,Android,62.0
10621,25,Male,Salaried,20000.0,528000.0,35.0,453.0,Yes,473.0,18000.0,PaidAd,12:07:00,Android,62.0
10622,33,Male,Professional,48000.0,955000.0,20.0,430.0,No,,,DirectBank,11:26:00,,59.0
10623,39,Female,Self Employed,37000.0,116000.0,16.0,603.0,Yes,523.0,44000.0,DirectBank,17:04:00,,37.0
10624,24,Female,Salaried,39000.0,78000.0,29.0,615.0,No,,,DirectBank,11:34:00,,41.0
10625,20,Female,Self Employed,27000.0,428000.0,23.0,582.0,Yes,661.0,41000.0,DirectBank,14:34:00,,48.0
10626,38,Female,Self Employed,12000.0,480000.0,30.0,302.0,Yes,626.0,35000.0,PaidAd,13:17:00,iOS,65.0
10627,27,Male,Business,81000.0,350000.0,25.0,863.0,Yes,469.0,64000.0,DirectOnline,15:07:00,Android,40.0
10628,48,Female,Self Employed,31000.0,476000.0,19.0,608.0,No,,,DirectOnline,16:16:00,iOS,50.0
10629,34,Male,Professional,8000.0,96000.0,14.0,885.0,Yes,,35000.0,PaidAd,12:05:00,Android,47.0
10630,59,Male,Salaried,5000.0,450000.0,26.0,653.0,Yes,352.0,7000.0,DirectBank,12:46:00,,58.0
10631,54,Male,Professional,15000.0,831000.0,19.0,403.0,No,,,DirectBank,12:35:00,,54.0
10632,58,Male,Salaried,12000.0,47000.0,18.0,721.0,Yes,655.0,17000.0,DirectBank,16:32:00,,51.0
10633,36,Female,Self Employed,40000.0,138000.0,21.0,644.0,Yes,685.0,44000.0,DirectBank,17:55:00,,38.0
10634,60,Female,Business,21000.0,340000.0,26.0,589.0,No,,,DirectBank,14:17:00,,50.0
10635,44,Male,Salaried,16000.0,455000.0,29.0,454.0,Yes,835.0,31000.0,DirectOnline,13:26:00,Android,44.0
10636,43,Male,Self Employed,90000.0,107000.0,17.0,329.0,No,,,DirectBank,09:01:00,,53.0
10637,59,Male,Self Employed,10000.0,127000.0,23.0,369.0,No,,,DirectBank,12:28:00,,59.0
10638,25,Female,Salaried,8000.0,359000.0,26.0,548.0,Yes,522.0,15000.0,PaidAd,18:48:00,Android,48.0
10639,54,Female,Business,22000.0,93000.0,24.0,897.0,Yes,513.0,36000.0,DirectBank,15:20:00,,42.0
10640,46,Male,Self Employed,34000.0,994000.0,32.0,691.0,Yes,341.0,57000.0,DirectOnline,22:49:00,Android,66.0
10641,57,Female,Self Employed,12000.0,365000.0,33.0,513.0,No,,,DirectOnline,14:57:00,Android,60.0
10642,47,Female,Self Employed,96000.0,445000.0,31.0,,Yes,321.0,32000.0,DirectOnline,16:45:00,Android,56.0
10643,26,Male,Professional,5000.0,398000.0,31.0,657.0,No,,,Agent,16:25:00,,59.0
10644,25,Female,Self Employed,47000.0,327000.0,30.0,,No,,,PaidAd,15:39:00,Android,44.0
10645,41,Male,Self Employed,15000.0,71000.0,29.0,307.0,No,,,DirectBank,15:15:00,,45.0
10646,41,Male,Self Employed,43000.0,248000.0,18.0,361.0,Yes,480.0,5000.0,PaidAd,19:38:00,Android,44.0
10647,23,Male,Self Employed,97000.0,47000.0,19.0,748.0,No,,,DirectBank,17:01:00,,36.0
10648,50,Male,Professional,39000.0,202000.0,20.0,543.0,No,,,PaidAd,11:59:00,Android,42.0
10649,26,Male,Business,8000.0,202000.0,31.0,411.0,Yes,671.0,92000.0,DirectBank,11:08:00,,48.0
10650,42,Male,Business,19000.0,180000.0,24.0,584.0,Yes,715.0,42000.0,DirectBank,15:55:00,,56.0
10651,60,Female,Self Employed,43000.0,82000.0,30.0,349.0,Yes,523.0,35000.0,DirectOnline,17:49:00,iOS,55.0
10652,49,Male,Salaried,35000.0,329000.0,25.0,417.0,Yes,817.0,13000.0,DirectBank,16:00:00,,40.0
10653,47,Female,Self Employed,12000.0,55000.0,12.0,582.0,No,,,DirectBank,12:45:00,,48.0
10654,60,Male,Salaried,52000.0,134000.0,26.0,787.0,No,,,DirectOnline,19:59:00,Android,41.0
10655,22,Male,Self Employed,19000.0,95000.0,23.0,754.0,Yes,336.0,36000.0,DirectBank,11:08:00,,56.0
10656,43,Female,Self Employed,8000.0,312000.0,24.0,598.0,Yes,656.0,12000.0,DirectBank,15:56:00,,60.0
10657,56,Male,Salaried,34000.0,199000.0,30.0,681.0,No,,,DirectBank,12:34:00,,55.0
10658,63,Female,Self Employed,60000.0,492000.0,26.0,824.0,Yes,487.0,13000.0,DirectBank,09:23:00,,48.0
10659,41,Male,Salaried,32000.0,434000.0,27.0,404.0,Yes,311.0,55000.0,DirectOnline,18:40:00,Android,49.0
10660,32,Female,Self Employed,8000.0,280000.0,18.0,604.0,No,,,DirectBank,12:55:00,,42.0
10661,22,Male,Professional,6000.0,222000.0,19.0,850.0,Yes,422.0,99000.0,DirectBank,15:43:00,,44.0
10662,27,Male,Self Employed,6000.0,271000.0,31.0,395.0,No,,,DirectOnline,10:55:00,Android,58.0
10663,35,Male,Salaried,9000.0,437000.0,29.0,571.0,Yes,,17000.0,DirectBank,17:06:00,,36.0
10664,43,Male,Business,5000.0,135000.0,29.0,525.0,No,,,DirectBank,11:54:00,,43.0
10665,54,Female,Self Employed,11000.0,127000.0,25.0,548.0,Yes,426.0,8000.0,DirectOnline,10:24:00,Android,67.0
10666,38,Male,Business,19000.0,193000.0,24.0,636.0,Yes,398.0,18000.0,DirectOnline,20:57:00,Android,64.0
10667,20,Male,Self Employed,11000.0,375000.0,22.0,552.0,Yes,569.0,51000.0,DirectBank,10:46:00,,66.0
10668,34,Male,Salaried,10000.0,495000.0,29.0,601.0,Yes,,56000.0,PaidAd,10:35:00,Android,50.0
10669,50,Male,Self Employed,55000.0,88000.0,18.0,638.0,Yes,456.0,8000.0,DirectBank,14:12:00,,45.0
10670,52,Male,Salaried,11000.0,200000.0,25.0,327.0,Yes,420.0,18000.0,DirectOnline,11:32:00,Android,53.0
10671,50,Male,Self Employed,27000.0,241000.0,23.0,427.0,No,,,DirectBank,11:11:00,,61.0
